"target","location","forecast_date","target_end_date","quantile","value","type"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.5,8,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.5,7,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.5,7,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.5,7,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.5,7,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.5,7,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.5,7,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.5,7,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.5,7,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.5,7,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.5,7,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.5,7,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.5,6,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.5,6,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.5,6,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.5,6,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.5,6,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.5,6,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.5,6,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.5,6,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.5,6,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.55,9,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.55,9,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.55,9,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.55,9,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.55,9,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.55,9,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.55,8,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.55,8,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.55,8,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.55,8,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.55,8,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.55,8,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.55,8,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.55,8,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.55,8,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.55,7,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.55,8,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.55,7,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.55,7,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.55,7,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.55,7,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.55,7,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.55,7,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.55,7,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.55,7,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.55,7,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.55,7,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.55,6,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.55,6,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.55,6,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.6,10,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.6,10,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.6,9,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.6,10,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.6,9,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.6,9,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.6,9,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.6,9,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.6,9,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.6,9,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.6,9,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.6,8,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.6,8,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.6,8,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.6,8,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.6,8,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.6,8,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.6,8,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.6,8,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.6,8,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.6,8,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.6,7,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.6,7,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.6,7,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.6,7,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.6,7,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.6,7,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.6,7,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.6,7,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.6,7,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.65,10,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.65,10,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.65,10,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.65,10,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.65,10,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.65,10,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.65,10,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.65,9,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.65,10,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.65,9,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.65,9,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.65,9,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.65,9,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.65,9,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.65,9,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.65,8,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.65,9,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.65,9,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.65,8,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.65,8,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.65,8,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.65,8,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.65,8,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.65,8,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.65,8,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.65,8,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.65,8,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.65,7,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.65,8,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.65,7,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.7,11,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.7,11,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.7,11,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.7,11,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.7,10.3000000000002,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.7,11,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.7,10,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.7,10,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.7,10,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.7,10,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.7,10,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.7,9,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.7,10,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.7,10,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.7,9,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.7,9,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.7,9,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.7,9,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.7,9,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.7,9,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.7,9,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.7,9,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.7,9,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.7,9,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.7,8,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.7,9,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.7,8,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.7,8,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.7,8,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.7,8,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.75,12,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.75,12,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.75,11,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.75,12,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.75,11,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.75,11,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.75,11,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.75,11,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.75,11,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.75,11,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.75,11,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.75,10,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.75,10,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.75,10,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.75,10,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.75,10,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.75,10,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.75,10,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.75,10,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.75,10,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.75,10,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.75,9,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.75,9,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.75,9,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.75,9,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.75,9,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.75,9,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.75,9,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.75,9,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.75,9,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.8,12,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.8,13,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.8,12,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.8,13,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.8,12,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.8,12,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.8,12,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.8,11,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.8,12,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.8,12,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.8,12,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.8,11,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.8,11,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.8,11,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.8,11,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.8,11,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.8,11,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.8,11,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.8,10.2,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.8,11,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.8,10,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.8,10,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.8,10,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.8,10,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.8,10,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.8,10,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.8,10,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.8,9,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.8,10,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.8,10,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.85,14,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.85,14,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.85,13,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.85,14,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.85,13,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.85,13,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.85,13,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.85,12,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.85,13,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.85,13,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.85,13,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.85,12,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.85,12,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.85,12,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.85,12,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.85,12,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.85,12,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.85,11,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.85,11,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.85,12,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.85,11,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.85,11,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.85,11,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.85,11,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.85,11,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.85,11,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.85,11,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.85,11,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.85,11,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.85,11,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.9,15,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.9,15,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.9,14,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.9,15,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.9,14,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.9,14,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.9,14,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.9,14,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.9,14,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.9,14,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.9,14,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.9,13,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.9,13,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.9,14,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.9,13,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.9,13,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.9,13,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.9,13,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.9,13,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.9,13,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.9,13,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.9,13,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.9,12,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.9,13,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.9,12,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.9,13,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.9,12,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.9,12,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.9,12,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.9,12,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.95,17,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.95,17,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.95,16.05,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.95,17,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.95,17,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.95,17,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.95,16,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.95,16,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.95,16,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.95,16,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.95,16,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.95,15,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.95,15,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.95,16,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.95,16,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.95,15,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.95,16,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.95,15,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.95,15,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.95,16,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.95,15,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.95,15,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.95,15,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.95,15,"quantile"
"25 day ahead inc hosp","02",2022-08-29,2022-09-23,0.95,15,"quantile"
"26 day ahead inc hosp","02",2022-08-29,2022-09-24,0.95,15,"quantile"
"27 day ahead inc hosp","02",2022-08-29,2022-09-25,0.95,15,"quantile"
"28 day ahead inc hosp","02",2022-08-29,2022-09-26,0.95,14,"quantile"
"29 day ahead inc hosp","02",2022-08-29,2022-09-27,0.95,15,"quantile"
"30 day ahead inc hosp","02",2022-08-29,2022-09-28,0.95,14,"quantile"
"1 day ahead inc hosp","02",2022-08-29,2022-08-30,0.975,18,"quantile"
"2 day ahead inc hosp","02",2022-08-29,2022-08-31,0.975,19,"quantile"
"3 day ahead inc hosp","02",2022-08-29,2022-09-01,0.975,18,"quantile"
"4 day ahead inc hosp","02",2022-08-29,2022-09-02,0.975,20,"quantile"
"5 day ahead inc hosp","02",2022-08-29,2022-09-03,0.975,19,"quantile"
"6 day ahead inc hosp","02",2022-08-29,2022-09-04,0.975,18,"quantile"
"7 day ahead inc hosp","02",2022-08-29,2022-09-05,0.975,18,"quantile"
"8 day ahead inc hosp","02",2022-08-29,2022-09-06,0.975,19,"quantile"
"9 day ahead inc hosp","02",2022-08-29,2022-09-07,0.975,18,"quantile"
"10 day ahead inc hosp","02",2022-08-29,2022-09-08,0.975,19,"quantile"
"11 day ahead inc hosp","02",2022-08-29,2022-09-09,0.975,18,"quantile"
"12 day ahead inc hosp","02",2022-08-29,2022-09-10,0.975,17,"quantile"
"13 day ahead inc hosp","02",2022-08-29,2022-09-11,0.975,17,"quantile"
"14 day ahead inc hosp","02",2022-08-29,2022-09-12,0.975,19,"quantile"
"15 day ahead inc hosp","02",2022-08-29,2022-09-13,0.975,18,"quantile"
"16 day ahead inc hosp","02",2022-08-29,2022-09-14,0.975,17,"quantile"
"17 day ahead inc hosp","02",2022-08-29,2022-09-15,0.975,19,"quantile"
"18 day ahead inc hosp","02",2022-08-29,2022-09-16,0.975,17,"quantile"
"19 day ahead inc hosp","02",2022-08-29,2022-09-17,0.975,17,"quantile"
"20 day ahead inc hosp","02",2022-08-29,2022-09-18,0.975,18,"quantile"
"21 day ahead inc hosp","02",2022-08-29,2022-09-19,0.975,17,"quantile"
"22 day ahead inc hosp","02",2022-08-29,2022-09-20,0.975,17,"quantile"
"23 day ahead inc hosp","02",2022-08-29,2022-09-21,0.975,17,"quantile"
"24 day ahead inc hosp","02",2022-08-29,2022-09-22,0.975,18,"quantile"
